Time,E1,E2,E3,E4,E5,E6,E7
1.2667,-4.8,-13.8,-6.2,-1.1,-1.1,-6.6,0.1
1.27,-3.9,-9.5,-1.9,2.3,-2.2,-5.9,4
1.2733,-3.3,-6,1.6,3.9,-1.7,-5.7,6.4
1.2767,-4.4,-4.8,2.2,2.9,-0.7,-5.8,5.8
1.28,-7.2,-6.4,-0.7,-0.4,-0.5,-5.6,2.6
1.2833,-10.2,-9.3,-4.5,-4.3,-1.5,-5,-1.3
1.2867,-11.1,-11.3,-5.4,-6,-3,-4.2,-3.4
1.29,-8.9,-10.7,-1.2,-3.5,-3.6,-3.5,-2.7
1.2933,-5.2,-7.7,6.2,2.5,-2.8,-3.1,0.2
1.2967,-2.2,-3.7,12,8.8,-1.1,-3.2,3.4
1.3,-1.2,-0.3,11.6,11.4,-0.1,-4.2,5
1.3033,-1.1,1.7,4.5,8.9,-1,-6.3,4.4
1.3067,0.1,2.6,-5.4,2.9,-3.8,-9.7,2.2
1.31,3.2,2.9,-12.6,-2.2,-7.1,-13.4,-0.1
1.3133,6,2.5,-14,-3.3,-8.9,-15.7,-1.5
1.3167,5.9,0.9,-10.1,-0.3,-7.6,-15.3,-1.6
1.32,1.9,-1.8,-4.3,3.8,-3.8,-12.3,-0.8
1.3233,-3.2,-4.2,0.4,6,0.9,-8.8,0.7
1.3267,-5.3,-4.4,3.1,5.5,3.9,-6.9,2.4
1.33,-2.1,-1.7,4.5,3.7,4.2,-7.5,3.9
1.3333,3.9,2.7,5.2,2.4,2.4,-9.5,4.8
1.3367,8.1,5.8,4.5,1.3,0.5,-10.7,4.6
1.34,7.1,5.4,1.3,-1.7,0.2,-9.9,3
1.3433,2,1.4,-4.4,-8,2.1,-7.5,0.8
1.3467,-2.7,-4.1,-10.7,-16.1,4.8,-5.5,-1.2
1.35,-3.4,-8.3,-14.8,-21.9,6.9,-5.4,-2.4
1.3533,-0.1,-9.8,-14.6,-21.1,7.6,-7.3,-3.1
1.3567,2.9,-9.2,-10.8,-13.4,7.3,-9.9,-4.4
1.36,1.5,-8.1,-5.8,-2.8,7.3,-11.9,-7.1
1.3633,-5,-7.8,-2.6,4.1,8.4,-13.1,-11
1.3667,-12.8,-8.2,-2.7,2.9,10.7,-13.6,-14.6
1.37,-16.8,-8.5,-5.3,-5.4,13.2,-13.7,-16.1
1.3733,-14.2,-8,-8.2,-15.5,14.4,-13.1,-14.6
1.3767,-6.5,-6.9,-9.5,-20.8,13.4,-11.7,-10.3
1.38,2.2,-5.4,-8.4,-18.6,9.9,-10.2,-4.8
1.3833,8.3,-4,-5.5,-11.3,4.7,-9.6,0.1
1.3867,10.4,-2.6,-2.4,-4.5,-0.4,-10.4,2.7
1.39,9.7,-1.3,-0.4,-2.3,-3.4,-11.9,2.6
1.3933,8.5,-0.2,-0.2,-5.3,-3.3,-12.5,0.2
1.3967,8.6,0,-1.2,-10.3,-0.8,-11.1,-2.6
1.4,10.4,-0.3,-2.5,-13.2,2.9,-8.2,-4.1
1.4033,13.3,-0.7,-3.1,-12.5,6.1,-5.4,-3.2
1.4067,15.5,-0.5,-2.4,-9.5,8.7,-4.1,-0.2
1.41,14.9,0.1,-0.3,-6.9,11.7,-3.9,3.2
1.4133,10.5,0.1,2.5,-6.9,15.5,-3.4,5
1.4167,2.8,-1.3,5.4,-9.2,19.5,-1.4,4.1
1.42,-5,-3.6,7.7,-12,21.3,1.5,1.4
1.4233,-9.3,-5,9.1,-13.1,18.9,3.4,-1
1.4267,-7.6,-3.4,9.4,-11.5,12.2,2.3,-0.7
1.43,-0.5,1.4,8.4,-8.4,4.2,-1.3,2.8
1.4333,8.6,7.3,6.5,-6.1,-1.5,-5.4,7.9
1.4367,15.8,11.2,4.1,-6.9,-2.5,-7.4,12.1
1.44,18.6,10.9,1.9,-11,0.2,-6.5,13.6
1.4433,17.2,6.9,0.2,-16.5,4,-3.7,12.1
1.4467,13.6,1.6,-0.5,-20.3,6.5,-0.6,9.3
1.45,9.6,-2.6,-0.8,-20.5,7.6,1.9,6.8
1.4533,6.3,-4.7,-1,-17.8,8.8,4.3,5.8
1.4567,4.4,-5.5,-1.5,-14.8,11.3,6.9,6
1.46,4.3,-6.7,-2.3,-14.3,14,9.6,6.6
1.4633,6,-8.9,-3,-16.8,14.5,10.8,7
1.4667,8.7,-11.9,-3.5,-20.6,11.3,9.4,6.9
1.47,10.1,-15.2,-3.9,-23.1,5.2,5.3,6.1
1.4733,8,-18.3,-4.6,-22.6,-0.5,-0.1,4.3
1.4767,2.5,-21,-5.5,-19.3,-3.2,-5.7,1
1.48,-3.3,-22.9,-6.1,-15.2,-2.3,-10.3,-3.2
1.4833,-5.1,-23.1,-5.6,-12.5,0.9,-13.3,-6.9
1.4867,-0.2,-20.8,-3.7,-12.2,4.3,-13.8,-8.2
1.49,9.2,-16.7,-1.2,-13.6,6.9,-10.9,-5.9
1.4933,18.1,-12.9,0.5,-15.5,9.1,-4.9,-0.6
1.4967,21.2,-11.5,0.6,-16.7,11.3,2.3,5.4
1.5,17.2,-13.1,-0.2,-16.7,12.9,7.3,9.9
1.5033,9.6,-15.8,-0.7,-16,13,7.6,11.7
1.5067,3.8,-17,0.2,-14.9,11.1,3,11.5
1.51,3.3,-15,2.1,-13.6,7.7,-4,10.5
1.5133,7.2,-10.8,3.3,-12.2,4,-10,9.3
1.5167,11.8,-7.4,2.5,-11.1,0.8,-13.1,7.9
1.52,13.8,-7.3,-0.1,-10.9,-1.4,-13.5,5.9
1.5233,12.5,-10.4,-2.9,-11.9,-2.6,-12.4,3.4
1.5267,9.6,-14.5,-3.8,-13.6,-2.4,-10.8,1.3
1.53,7.4,-17,-2.4,-14.6,-0.9,-9.2,0.5
1.5333,7,-17.2,0,-13.6,1,-7.7,0.6
1.5367,8.3,-16.5,1,-10.3,1.9,-7.1,0.2
1.54,10.7,-16.7,-0.4,-6,0.4,-8,-1.8
1.5433,13.8,-18.2,-3.5,-2.9,-2.7,-9.8,-4.8
1.5467,17.7,-19.4,-6.2,-2.7,-5.2,-10.7,-6.5
1.55,21.3,-18,-6.1,-5,-4.8,-8.5,-4.6
1.5533,22.9,-13.5,-2.9,-8,-1.5,-3.4,1.1
1.5567,21.4,-8,1.9,-8.8,2.2,1.7,7.8
1.56,17.2,-4.9,6,-6.2,3.3,3.2,11.9
1.5633,12.5,-6.1,7.3,-1.4,1.1,-0.1,11.2
1.5667,9.7,-11,5.2,2.2,-2.2,-5.5,7.1
1.57,9.3,-16.7,0.7,2,-3.4,-8.6,3.1
1.5733,10.2,-20.1,-4.3,-1.9,-1.3,-7.1,2.2
1.5767,9.9,-20.4,-7.7,-6.4,2.3,-2.6,4.3
1.58,7.6,-18.8,-8.6,-7.9,4,0.5,6.9
1.5833,4,-17.4,-7.3,-5.2,2.1,-1.1,7.1
1.5867,1.2,-17.6,-5.3,-0.4,-2.1,-6,4.6
1.59,0.3,-19,-4.2,2.7,-5.5,-10.1,1.6
1.5933,0.7,-20.2,-4.9,2.2,-6.4,-10,0.9
1.5967,0.8,-20.4,-6.7,-0.9,-5.5,-6,3.2
1.6,-0.8,-19.8,-8.2,-3.9,-5,-2.1,6.5
1.6033,-3.6,-19.4,-8.4,-4.8,-6.2,-2.2,7.9
1.6067,-6,-19.6,-7.2,-4,-8.1,-6.5,6.4
1.61,-6.1,-20,-5.2,-3,-8.8,-11.8,3.3
1.6133,-3.5,-19,-3.3,-3,-7.3,-13.9,1.8
1.6167,0.3,-15.8,-1.8,-3.4,-4.7,-11.3,3.9
1.62,3.3,-10.6,-0.4,-2.8,-2.9,-5.9,9.3
1.6233,3.8,-5.2,0.6,-0.9,-3.1,-1.4,15.5
1.6267,2.3,-2,0.8,1,-4.3,-0.2,19.8
1.63,0.6,-2.4,-0.8,0.8,-4.9,-2.2,20.6
1.6333,0.5,-6.1,-4.6,-2.2,-4.1,-5.6,18.5
1.6367,2.7,-11,-9.3,-6.7,-2.9,-8.4,15
1.64,5.9,-14.7,-12.7,-9.8,-2.3,-9.8,12.1
1.6433,8.2,-15.2,-12.5,-9.8,-2.8,-10,11.1
1.6467,8.6,-12.3,-8.5,-7,-3.6,-9.1,12.6
1.65,7.5,-7.5,-2.5,-3.9,-3.5,-7.4,16.3
1.6533,6.3,-3.9,1.9,-2.7,-2.5,-5.4,20.3
1.6567,5.6,-4.2,1.7,-4.3,-1.4,-3.8,22.5
1.66,4.7,-9.5,-4,-7.3,-0.9,-3.6,20.9
1.6633,2.7,-18.4,-12.7,-9.7,-1.3,-5.4,15.3
1.6667,-0.1,-26.9,-20,-10.2,-2.3,-8.8,8.1
1.67,-1.8,-30.5,-22.2,-8.7,-4.2,-13,2.8
1.6733,0.2,-27.2,-18.5,-6.2,-7.4,-16.6,2
1.6767,6.3,-18.5,-11.3,-3.5,-12.1,-18.7,5.5
1.68,13.9,-9,-4.7,-1.6,-16.6,-18.7,10.6
1.6833,18.9,-3.4,-1.6,-1.3,-18,-16.1,13.4
1.6867,18.3,-3.7,-2,-2.6,-14.2,-11.9,11.8
1.69,12.7,-8,-3.2,-4.8,-6.4,-7.8,6.1
1.6933,5,-12.6,-2.3,-6.2,0.8,-6.4,-0.8
1.6967,-1.7,-14.6,0.6,-5.6,2.7,-9,-6.2
1.7,-6.8,-14.4,2.8,-3.5,-2.1,-14.9,-8.5
1.7033,-11.6,-14.3,0.5,-2.4,-10,-20.9,-8.1
1.7067,-16.8,-16.6,-7.3,-5,-15.1,-23.6,-6.3
1.71,-20.6,-20.8,-17.7,-11.3,-13.8,-22,-4.5
1.7133,-20.2,-23.9,-25.9,-18.6,-7.2,-18.3,-3.7
1.7167,-14.2,-22.8,-27.8,-23.3,-0.3,-16.1,-4
1.72,-4.5,-16.6,-23.2,-23.2,2.6,-17.4,-5.2
1.7233,4.2,-7.5,-15.4,-20,1.4,-20.9,-6.5
1.7267,8,1,-8.5,-17.2,-0.3,-22.7,-6.8
1.73,7,6.4,-4.5,-17.3,1,-19.4,-4.9
1.7333,4.5,8.6,-2.7,-20.2,5.9,-11.6,-0.3
1.7367,4.6,9.4,-0.7,-23.1,10.8,-3.3,6.2
1.74,8.1,10.7,2.8,-23.3,11.9,0.4,12.7
1.7433,12.5,12.6,6.9,-20.9,8.2,-2.6,16.8
1.7467,14.2,13.9,9.5,-18.5,2.9,-10,17.3
1.75,12.1,13.6,8.8,-19.6,0.1,-17,14.8
1.7533,8.7,11.6,5.2,-25.5,1.9,-20.1,11.4
1.7567,7.8,9.1,0.5,-34.5,6.1,-19,9.1
1.76,10.9,7.3,-3.3,-42.7,9.1,-16.1,8.9
1.7633,16.1,6.1,-4.7,-47.4,8.5,-14,10.3
1.7667,19.3,4.4,-3.9,-48.1,6.1,-13.2,11.9
1.77,18,1.3,-1.5,-47.3,5.4,-11.8,12.8
1.7733,13.4,-3,1.6,-47.9,8.8,-8.1,13
1.7767,9.2,-7,4.3,-51.3,14.8,-2.7,13.1
1.78,8.7,-9.5,5.4,-57,19.3,1.2,13.4
1.7833,11.8,-10.4,3.9,-62.9,19,0.3,12.9
1.7867,15.3,-11.5,-0.6,-67.3,13.8,-6,10.6
1.79,15.5,-14.3,-7,-69.5,7.8,-14.4,6.6
1.7933,11.8,-18.8,-12.9,-70,5.4,-19.9,2.6
1.7967,6.8,-22.8,-15.8,-69.9,8.4,-19.1,1.3
1.8,4.6,-23.6,-14.5,-70.2,14.3,-13.1,4.1
1.8033,7,-20.4,-10.2,-71.2,18.2,-6.6,9.5
1.8067,12.3,-15.3,-5.7,-72.4,16.8,-4.9,13.6
1.81,16.5,-12.5,-3.8,-72.9,10.7,-10,13
1.8133,17,-14.7,-5.9,-72.1,4.2,-18.7,7
1.8167,14.5,-21.6,-10.9,-70.6,1.8,-25.5,-1.5
1.82,12.3,-29.6,-16.5,-69.2,4.6,-26.2,-7.9
1.8233,13.3,-35,-20,-68.6,10,-21.3,-9.2
1.8267,17.1,-36.2,-20.4,-68.1,13.5,-15.1,-6.3
1.83,20.7,-34.8,-18.4,-66.4,12.3,-12.5,-2.7
1.8333,20.5,-33.9,-15.5,-62.1,7.3,-15.5,-1.8
1.8367,16.3,-34.9,-12.9,-55.5,1.9,-21.5,-4.3
1.84,11,-37.1,-10.9,-48.3,-0.8,-26.1,-7.9
1.8433,8.5,-38.3,-9.6,-43.1,-0.5,-26.4,-9.7
1.8467,10.6,-37.3,-9.5,-41.5,0.9,-22.8,-8.7
1.85,15,-35,-11.2,-43.5,1.4,-18.8,-6.3
1.8533,17.6,-33.4,-14.8,-47.6,0.9,-17.4,-4.8
1.8567,15.3,-34.1,-19,-51.2,0.9,-19.2,-5.2
1.86,8.8,-36.4,-21.7,-52.5,3,-21.9,-6.5
1.8633,1.2,-38.5,-20.6,-50.8,6.5,-22.3,-6.8
1.8667,-3.6,-38.6,-15.5,-46.8,9.1,-19.3,-5.2
1.87,-4.1,-36.7,-8.3,-42.4,8.4,-14.3,-2.8
1.8733,-1.2,-34,-2,-38.9,4,-10.5,-1.7
1.8767,2.9,-31.7,1.1,-36.6,-1.6,-10.1,-2.7
1.88,6.3,-30.4,0.9,-34.9,-5.6,-13.2,-4.4
1.8833,8.3,-29.5,-1.1,-33,-6.4,-17.7,-5
1.8867,9.2,-28.8,-3.2,-30.7,-4.6,-20.7,-3.1
1.89,9.4,-28.6,-4.6,-28.8,-1.9,-20.7,0.1
1.8933,9,-29.2,-5.5,-28.3,0.4,-18,2.4
1.8967,8.4,-30.8,-6.3,-29.6,2.3,-14,2.4
1.9,8.2,-32.3,-6.8,-32.5,4.4,-10.6,0.5
1.9033,8.7,-32.8,-6.8,-36,6.4,-9,-1.2
1.9067,9.5,-32,-6.5,-38.7,7.2,-9.4,-0.8
1.91,9.6,-30.9,-6.5,-39.9,5.8,-11.3,1.4
1.9133,8.2,-30.6,-7.3,-39.2,2.4,-13.6,3.8
1.9167,5.6,-31.6,-7.9,-37.2,-1.3,-15.7,4.4
1.92,3,-33,-6.7,-34.5,-3.2,-16.6,3
1.9233,2.1,-33.7,-2.5,-31.7,-1.9,-16.1,1.1
1.9267,3.4,-33.4,3.6,-29.3,1.8,-14,0.8
1.93,6.2,-32.9,8.6,-27.3,6,-11.3,2.6
1.9333,8.8,-33.2,9.8,-26.1,8.3,-9,5.5
1.9367,10.2,-34.7,6.8,-25.6,7.5,-8.5,7.2
1.94,10.3,-36.2,1.9,-25.6,3.7,-10.2,6.8
1.9433,10,-36.4,-1.7,-26,-1.4,-13,5
1.9467,9.6,-34.6,-2.7,-26.8,-5.8,-15.1,3.5
1.95,8.8,-32.1,-2.2,-28,-7.7,-14.9,3.5
1.9533,6.9,-30.6,-2.7,-29.2,-7,-12.6,4.7
1.9567,3.8,-31.1,-4.5,-29,-5.1,-9.8,5.5
1.96,0.7,-32.5,-5.8,-26.2,-3.7,-8.4,4.7
1.9633,-0.7,-32.7,-4,-20.6,-4,-9.1,2.5
1.9667,1,-30.5,1.3,-14.3,-5.3,-10.6,0.8
1.97,5.7,-26.7,6.8,-10.6,-6,-10.7,0.9
1.9733,11.3,-23.9,8.1,-11.6,-4.4,-8.4,3
1.9767,15.1,-24.3,3,-16.6,-0.5,-4.6,5.5
1.98,15.2,-28.1,-6,-22.1,4.3,-1.7,6.6
1.9833,11.4,-33.1,-13.5,-24.7,7.4,-1.2,5.8
1.9867,5.6,-36.4,-15.3,-23.5,7.5,-2.9,4.2
1.99,0.5,-36.5,-11,-20.4,4.6,-5,3.6
1.9933,-1.9,-34.3,-4.2,-18.4,0.7,-6,4.7
1.9967,-1.1,-31.7,0.8,-18.7,-2.1,-5.7,6.8
2,1.6,-30.1,2.3,-19.9,-2.5,-4.7,8.5
2.0033,4,-29.7,1.6,-19.3,-0.6,-4.1,8.6
2.0067,4.8,-29.5,1.1,-15.4,2.2,-3.6,7.6
2.01,3.9,-29.1,1.7,-9.6,4.3,-2.9,6.4
2.0133,2.7,-28.8,2.4,-5.1,4.4,-2.1,6.1
2.0167,2.6,-29.1,1.9,-4.1,2.5,-2.1,6.7
2.02,3.9,-29.9,-0.1,-6.3,-0.3,-3.7,7.6
2.0233,5.5,-29.9,-1.5,-8.6,-1.8,-5.7,8.7
2.0267,6,-28.1,-0.5,-7.6,-0.6,-5.7,9.8
2.03,5,-24.9,2.9,-2.8,3.5,-1.7,11.3
2.0333,3.8,-22.6,6.2,3.1,8.6,5.5,12.5
2.0367,4.3,-23.3,6.6,5.6,11.5,11.5,12
2.04,7.2,-27.1,2.9,2.5,9.9,11.8,9
2.0433,11.4,-31.6,-2.9,-4.9,3.9,4.8,4.1
2.0467,14.2,-33.5,-7.1,-12,-3.9,-6.1,-0.3
2.05,13.7,-31.1,-6.9,-14.5,-9.7,-15,-1.5
2.0533,10.9,-25.8,-2.9,-11.1,-11.3,-17.3,1.4
2.0567,9,-20.7,2.2,-4.5,-9,-13.2,6.9
2.06,10.9,-18.8,4.7,0.8,-5.2,-6.8,11.6
2.0633,16.9,-20.7,3.2,1.8,-2.5,-2.6,12.7
2.0667,23.3,-24.7,-1,-1,-2,-2.7,9.4
2.07,25.1,-28.3,-4.4,-4.2,-3.3,-5.5,3.7
2.0733,19.5,-30.1,-4.3,-4,-4.9,-7.9,-1.7
2.0767,9,-29.8,-0.5,0.4,-6.2,-8.3,-4.2
2.08,-0.3,-28.1,4.6,6.3,-7.3,-7.5,-2.9
2.0833,-2.6,-25.6,7.8,9.2,-8.5,-7,1.4
2.0867,3.3,-22.5,6.8,6.3,-9.7,-7.9,6.4
2.09,12.7,-19.8,2.2,-0.7,-10.3,-9.7,9.6
2.0933,18.8,-18.5,-2.8,-6.6,-10,-11.7,8.8
2.0967,17.4,-19.3,-4.6,-6.7,-9.1,-13.6,3.7
2.1,10.3,-21.8,-1.7,-0.6,-8.1,-15.6,-3.2
2.1033,3.1,-24.3,4.6,6.9,-6.7,-16.8,-8.1
2.1067,0.8,-25.1,10.2,9.9,-4.5,-15.6,-7.5
2.11,4.2,-23.5,11.6,6,-1.2,-11.2,-1.1
2.1133,9.5,-20.7,7.9,-1.5,2,-4.7,7.8
2.1167,12,-18.3,1.9,-5.9,3.1,0.4,14.4
2.12,10.3,-17.4,-2.2,-3.2,1.2,1,15.2
2.1233,6.9,-17.8,-1.3,5.1,-2.1,-2.9,10.7
2.1267,5.3,-18.6,3.9,13.1,-3.6,-7.8,4.7
2.13,6.8,-19.3,9.7,15.3,-1.1,-9.5,1.2
2.1333,8.8,-19.9,12.4,11,3.7,-6.9,1.6
2.1367,7.9,-20.4,10.6,4.1,6.4,-3,4.4
2.14,3.1,-20.4,6.4,-0.3,3.1,-2.3,6.8
2.1433,-2.8,-18.7,3.5,0,-5.1,-6.5,7.2
2.1467,-5.3,-14.8,4,2.8,-12.7,-12.7,6.3
2.15,-2.1,-9.6,7.5,4.5,-14,-15.7,6.1
2.1533,5.1,-4.9,11.3,3.8,-7.7,-12.6,7.5
2.1567,11.9,-2.1,13,2.7,1.4,-5.4,10.2
2.16,14.8,-1.7,12.2,4.1,6.6,0.7,12.7
2.1633,13.5,-2.6,10.1,8.4,4.4,2.1,13.8
2.1667,10.1,-4.2,8,12.9,-2.1,-0.7,13.5
2.17,7.4,-6.3,6.1,14.1,-7,-3.8,12.6
2.1733,6.7,-9.2,4,11.6,-6.2,-3.9,11.6
2.1767,7.4,-12.8,1.7,8.8,-1.3,-1.2,10.5
2.18,8.6,-15.8,1,9.6,2.6,1.5,9
2.1833,9.3,-16.4,3.3,15,1.7,1.3,7.2
2.1867,8.8,-14.5,8.7,21.4,-3.2,-1.9,5.4
2.19,6.5,-11.5,14.7,24.2,-8.2,-5.8,3.9
2.1933,2.8,-9.6,17.9,22.2,-10.1,-8,3.2
2.1967,-0.7,-9.5,16.9,18.5,-8.9,-7.8,3.4
2.2,-1.7,-9.9,13.4,17.9,-6.9,-6,4.7
2.2033,0.9,-8.7,10.9,21.9,-6.2,-4.1,6.9
2.2067,5.4,-5.8,11.4,27.2,-6.1,-2.7,8.9
2.21,8.1,-3.4,13.6,28.7,-5.1,-1.8,9.2
2.2133,6.3,-4.2,14,24.3,-2.6,-1.7,6.9
2.2167,1.2,-8.9,10.1,17,-0.3,-2.9,2.7
2.22,-2.3,-14.8,3.5,12.3,-0.5,-5,-0.7
2.2233,0.4,-17.5,-1.6,13.6,-3.2,-6.9,-0.9
2.2267,8.7,-15.1,-1.8,19,-6.5,-7.5,2.3
2.23,16.6,-9.8,2.2,23.2,-7.8,-7.4,6.1
2.2333,16.9,-6.9,6.2,22.4,-6.6,-8.2,6.7
2.2367,7.1,-9.7,6.1,17.3,-4.5,-11,2.6
2.24,-7.7,-16.6,1.9,12.9,-3.7,-14.4,-3.5
2.2433,-18.3,-22.1,-2.3,13.8,-4.6,-15.3,-6.4
2.2467,-17.8,-20.7,-1.9,20.1,-5.7,-11.2,-2.4
2.25,-7.2,-11.8,4.2,27.4,-6,-3.4,7.6
2.2533,6.4,-0.2,12.4,30.7,-5.7,3.6,18.1
2.2567,14.5,7.7,17.9,28.8,-6,5.5,23.2
2.26,13.7,8.7,18.2,25.1,-7.3,2.1,21.7
2.2633,6.9,5,15.4,23.9,-8,-2.7,16.8
2.2667,0.1,1.8,13.6,26.9,-6.4,-4.3,13.9
2.27,-2.4,2.4,15.2,31.2,-2.6,-2.1,15.2
2.2733,-0.7,5.7,18.5,32.7,0.7,-0.2,18.3
2.2767,2.1,7.4,19.9,29.5,0.6,-3.1,18.4
2.28,3.2,4.2,17.1,23.7,-3,-11,12.8
2.2833,1.9,-3,11.2,19.1,-6.8,-18.7,4.3
2.2867,-0.7,-9.9,6,18.1,-7,-19.9,-1.4
2.29,-3,-12.3,4.8,20.3,-2.6,-12.9,-0.2
2.2933,-5,-9.7,7.5,22.9,2.6,-2.8,6.9
2.2967,-7.6,-5.5,11.7,24.3,3.8,2.6,13.8
2.3,-11.8,-4,14.1,24.6,-0.8,-1,15.1
2.3033,-16.8,-6.8,13.5,24.8,-8.2,-10.3,9.7
2.3067,-20.4,-11.1,10.8,25.3,-12.8,-17.9,2.2
2.31,-20,-13.1,7.9,24.5,-11.3,-18.1,-0.8
2.3133,-15.1,-10.6,5.5,20.8,-5.3,-11.9,3.4
2.3167,-7.4,-5.8,3,14.1,0.1,-5.4,12
2.32,-1.1,-2.7,-0.2,7,0.9,-4.6,18.9
2.3233,0.1,-4.1,-3.8,3.9,-2.9,-10.4,19.5
2.3267,-4.7,-8.8,-6.3,7.2,-7.5,-18.4,14.2
2.33,-12.6,-12.6,-6.3,15.6,-9.3,-22.7,7.9
2.3333,-18.1,-12.1,-3.4,24.4,-7.8,-21.4,6
2.3367,-17.1,-7.4,0.9,28.2,-5.5,-17.1,9.9
2.34,-10.2,-2.5,4.1,25,-5.1,-14.3,16.7
2.3433,-2.4,-1.9,4.1,16.6,-6.8,-15.1,21.8
2.3467,0.5,-7,0.5,7.9,-8.6,-17.8,22.8
2.35,-3.7,-15.1,-5.1,3.2,-8.2,-18.3,21.5
2.3533,-11.3,-21,-10.3,3.8,-5.6,-14.5,21.5
2.3567,-15.6,-21.4,-12.7,8,-3.3,-8.2,25.4
2.36,-12,-16.6,-11.3,12.9,-3.8,-3.3,32.1
2.3633,-2,-10.5,-7,16.2,-7.2,-3,38
2.3667,7.7,-7,-2.4,16.9,-10.9,-6.6,39.8
2.37,10.4,-7.9,0.2,15.4,-11.8,-10.9,37.1
2.3733,4.6,-11.6,-0.6,13.1,-9.2,-12.5,32.4
2.3767,-5,-15.2,-4,11.3,-5.5,-10.8,28.8
2.38,-11.5,-16.6,-7.4,11.5,-4.2,-8.5,27.6
2.3833,-11,-15.2,-8.2,14.3,-7.4,-8.8,27.7
2.3867,-4.5,-11.8,-5.3,19.1,-13.8,-12.8,27.5
2.39,3.3,-7.8,0.1,23.9,-20.1,-18.5,26.4
2.3933,8.6,-4.4,4.9,26.3,-23.2,-22.6,25.3
2.3967,10.3,-2.6,6.2,24.5,-22.3,-22.8,25.3
2.4,9.7,-3.1,2.9,18.6,-18.6,-19.8,26.5
2.4033,8.3,-5.7,-3.2,10.8,-14.2,-15.9,27.8
2.4067,6.2,-9,-8.8,4.5,-10.6,-13.7,28.3
2.41,2.8,-11,-11.1,1.7,-8.3,-13.7,28.2
2.4133,-1.2,-9.9,-9.7,2.5,-7.1,-14.7,29
2.4167,-3.5,-6.3,-6.8,5,-6.4,-14.7,31.8
2.42,-2.5,-2.1,-4.8,7.1,-5.7,-13,35.9
2.4233,1.7,0,-4.1,8.7,-4.7,-10.3,38.9
2.4267,6.5,-0.5,-3.4,11.2,-3.5,-8.2,38.8
2.43,9,-2.2,-0.6,15.8,-2.5,-7.4,35.4
2.4333,8.3,-2.7,4.4,21.4,-2.7,-7.9,30.9
2.4367,6.1,-0.7,9.5,24.7,-5,-8.6,28.3
2.44,4.7,2.4,11.2,22.7,-9,-9.2,28.7
2.4433,4.8,4,7.8,15.5,-13.4,-9.7,30.8
2.4467,5.3,2.4,0.4,6.6,-16.5,-10.4,32.3
2.45,4.6,-1.4,-7.2,0.5,-16.8,-10.9,31.8
2.4533,2.6,-4.7,-11.9,-0.9,-14.5,-10.5,29.9
2.4567,0.8,-5.4,-12.7,1.3,-10.7,-8.9,28.5
2.46,0.8,-3.7,-11,3.9,-7.3,-6.7,28.5
2.4633,2.4,-2.2,-9.2,4.9,-5.5,-5.7,28.8
2.4667,3.7,-3,-8.4,4.9,-5.7,-7.2,27.9
2.47,3.4,-6,-8.2,6,-7.1,-10.8,25.2
2.4733,1.9,-8.3,-7.5,8.8,-8.5,-14.1,22.1
2.4767,1.5,-7.1,-5.9,12.1,-9.2,-14.7,21
2.48,3.8,-2,-3.9,13.1,-9.1,-11.9,22.8
2.4833,7.5,4.3,-2.4,10.5,-9.1,-7.6,25.9
2.4867,9.5,8.1,-1.3,5.5,-10.3,-5.2,27.2
2.49,7.5,7.4,-0.4,1.2,-12.9,-6.9,24.6
2.4933,2.3,3.6,0.4,-0.2,-16.2,-12,19.1
2.4967,-2.6,-0.3,0.6,0.7,-18.6,-17.5,13.9
2.5,-3.7,-2,-1.1,1,-19,-20.2,12
2.5033,-0.6,-1.9,-5.1,-1.3,-17.4,-19,13.7
2.5067,3.8,-2,-10.2,-5.4,-14.9,-15.4,16.8
2.51,5.4,-3.9,-14.5,-8.1,-12.5,-12,18.6
2.5133,2.8,-6.8,-16,-6.6,-10.3,-10.5,17.8
2.5167,-2.6,-8.6,-14.7,-1.5,-7.7,-10.5,15.9
2.52,-7,-7.4,-11.9,3.7,-4.3,-11,14.9
2.5233,-8.1,-4,-9.2,5,-0.8,-10.8,15.8
2.5267,-5.5,-0.9,-7.6,1.7,1.2,-10.1,17.5
2.53,-1.2,-0.4,-6.4,-3.2,0.9,-9.7,17.7
2.5333,2.4,-3,-5,-5.7,-1.2,-9.8,15.2
2.5367,4.2,-6.6,-3.4,-4.2,-3,-10.2,10.9
2.54,4,-8.8,-2.8,-0.5,-3.2,-10.3,7.3
2.5433,2.6,-8.2,-4.2,1.8,-1.9,-9.8,6.7
2.5467,0.8,-5.5,-7.3,0.6,-1.2,-9.2,9.3
2.55,-0.5,-2.2,-9.8,-2.8,-3,-9.3,13.1
2.5533,-0.8,0,-9.3,-5.4,-7.3,-10.2,15.3
2.5567,-0.1,0.7,-5.3,-5,-11.7,-11.6,14.4
2.56,0.5,0,0.3,-1.8,-13.8,-12.8,10.7
2.5633,-0.5,-1.4,4,1.4,-12.7,-13.6,6.4
2.5667,-3.4,-2.6,3.5,2.2,-10.1,-13.9,4.3
2.57,-6.7,-2.8,-0.3,0.3,-8.4,-14,5.7
2.5733,-7.5,-1,-4.3,-2.2,-8.7,-13.4,10.1
2.5767,-3.9,2.2,-5.3,-3,-9.8,-11.9,15.2
